,unique_key,date,arrest,domestic,community_area,longitude,latitude,year
8053,20498,2012-07-03 08:29:00+00:00,True,False,26.0,-87.729368696,41.877931689,2012
8054,19100,2009-09-26 06:05:00+00:00,False,False,26.0,-87.726274733,41.870011931,2009
8055,19110,2009-10-03 02:55:00+00:00,False,False,26.0,-87.730564444,41.880416029,2009
8056,22683,2016-08-08 20:03:00+00:00,True,False,26.0,-87.72287767,41.870493379,2016
8057,2465,2003-11-01 22:25:00+00:00,False,False,26.0,-87.721938217,41.876223867,2003
8058,4323,2007-11-09 04:10:00+00:00,True,False,26.0,-87.735238688,41.874153389,2007
8059,24019,2018-02-06 03:51:00+00:00,False,False,26.0,-87.726719805,41.878856261,2018
8060,20767,2013-01-11 07:12:00+00:00,False,False,26.0,-87.725478099,41.875040676,2013
8061,1462,2002-04-30 01:15:00+00:00,True,False,26.0,-87.730409082,41.875848781,2002
8062,21277,2014-02-09 05:30:00+00:00,True,False,26.0,-87.739113326,41.879601631,2014
8063,23890,2018-04-12 08:35:00+00:00,True,True,26.0,-87.733639652,41.880632459,2018
8064,19567,2010-08-23 01:28:00+00:00,False,False,26.0,-87.736364671,41.880600004,2010
8065,2049,2003-03-15 02:30:00+00:00,True,False,26.0,-87.7295822,41.88567708,2003
8066,20761,2013-01-08 06:35:00+00:00,False,False,26.0,-87.726521499,41.878857958,2013
8067,21313,2014-03-21 19:23:00+00:00,False,False,26.0,-87.734011599,41.876981804,2014
8068,21383,2014-05-20 03:45:00+00:00,False,False,26.0,-87.723675732,41.870739112,2014
8069,4463,2008-03-29 14:32:00+00:00,False,False,26.0,-87.72920818,41.874311178,2008
8070,21144,2013-11-02 06:07:00+00:00,False,False,26.0,-87.731767645,41.883290077,2013
8071,23691,2017-11-13 17:39:00+00:00,False,False,26.0,-87.723650826,41.875291694,2017
8072,24037,2018-07-06 16:47:00+00:00,False,False,26.0,-87.721738795,41.87980954,2018
8073,3922,2006-12-24 01:15:00+00:00,True,False,26.0,-87.736471968,41.871042334,2006
8074,3842,2006-10-13 18:47:00+00:00,True,False,26.0,-87.724388981,41.881854367,2006
8075,22015,2015-07-17 07:13:00+00:00,False,False,26.0,-87.724335186,41.874370513,2015
8076,21737,2015-01-24 02:13:00+00:00,False,False,26.0,-87.739535384,41.883196036,2015
8077,21950,2015-06-30 02:28:00+00:00,True,True,26.0,-87.733473728,41.872459213,2015
8078,1372,2002-02-25 22:30:00+00:00,True,False,26.0,-87.73718486,41.883225022,2002
8079,1139,2001-10-10 20:05:00+00:00,False,False,26.0,-87.724259141,41.876192292,2001
8080,19436,2010-06-08 23:25:00+00:00,False,False,26.0,-87.735957704,41.874222994,2010
8081,20641,2012-09-28 20:47:00+00:00,False,False,26.0,-87.720681099,41.874441638,2012
8082,4345,2007-12-02 03:49:00+00:00,False,False,26.0,-87.738284736,41.875107747,2007
8083,24153,2018-08-31 09:28:00+00:00,True,False,26.0,-87.736086724,41.883238526,2018
8084,4856,2008-11-23 02:40:00+00:00,True,False,26.0,-87.72816913,41.882478083,2008
8085,3963,2007-02-08 15:45:00+00:00,True,False,26.0,-87.723982869,41.871646346,2007
8086,21370,2014-05-10 14:15:00+00:00,True,False,26.0,-87.729291563,41.877934028,2014
8087,22178,2015-11-12 11:10:00+00:00,False,False,26.0,-87.736406709,41.879634247,2015
8088,19902,2011-06-04 12:52:00+00:00,False,False,26.0,-87.723827091,41.875289885,2011
8089,1244,2001-11-26 11:45:00+00:00,True,False,26.0,-87.728065506,41.879060948,2001
8090,877,2001-06-19 12:21:00+00:00,True,False,26.0,-87.73191358,41.880650875,2001
8091,24213,2018-10-03 21:28:00+00:00,False,False,26.0,-87.738784677,41.877818912,2018
8092,4492,2008-04-21 00:33:00+00:00,False,False,26.0,-87.727782402,41.870541299,2008
8093,670,2001-01-28 03:11:00+00:00,True,False,26.0,-87.731791804,41.885803934,2001
8094,3906,2006-12-07 18:30:00+00:00,False,False,26.0,-87.731286707,41.877016948,2006
8095,4425,2008-02-24 22:45:00+00:00,True,False,26.0,-87.721433976,41.879813404,2008
8096,22403,2016-03-31 16:57:00+00:00,True,False,26.0,-87.734196884,41.878766533,2016
8097,20788,2013-01-26 16:15:00+00:00,False,False,26.0,-87.731683239,41.874280263,2013
8098,22356,2016-03-01 18:03:00+00:00,True,False,26.0,-87.724338612,41.877103804,2016
8099,2515,2003-12-01 16:45:00+00:00,True,False,26.0,-87.738832642,41.884528849,2003
8100,726,2001-03-21 13:16:00+00:00,True,False,26.0,-87.728302895,41.872190594,2001
8101,23728,2017-12-11 12:59:00+00:00,False,False,26.0,-87.730406391,41.875744486,2017
8102,5075,2009-06-22 07:13:00+00:00,True,False,26.0,-87.730376948,41.874970452,2009
8103,3620,2006-06-02 16:38:00+00:00,False,False,26.0,-87.733521834,41.875168041,2006
8104,1401,2002-03-22 14:20:00+00:00,False,False,26.0,-87.720259887,41.870490411,2002
8105,3251,2005-07-15 21:13:00+00:00,True,False,26.0,-87.726733001,41.877072569,2005
8106,3255,2005-07-16 23:57:00+00:00,False,False,26.0,-87.728070908,41.879266795,2005
8107,23451,2017-07-15 04:27:00+00:00,False,False,26.0,-87.736406709,41.879634247,2017
8108,2563,2004-01-10 02:41:00+00:00,False,False,26.0,-87.724040559,41.869824468,2004
8109,24414,2019-02-21 11:57:00+00:00,False,False,26.0,-87.737687526,41.873781921,2019
8110,22629,2016-07-18 22:10:00+00:00,False,False,26.0,-87.736086724,41.883238526,2016
8111,3709,2006-07-26 21:40:00+00:00,True,False,26.0,-87.726298517,41.875259067,2006
8112,23877,2018-03-29 16:30:00+00:00,False,False,26.0,-87.726147954,41.875261016,2018
8113,20913,2013-06-08 00:25:00+00:00,False,False,27.0,-87.712103707,41.884691979,2013
8114,2197,2003-06-04 18:10:00+00:00,True,False,27.0,-87.70457695,41.881909514,2003
8115,19918,2011-06-11 02:13:00+00:00,False,False,27.0,-87.694714804,41.871075686,2011
8116,1699,2002-08-22 12:30:00+00:00,True,False,27.0,-87.718334431,41.87448398,2002
8117,23061,2017-01-03 12:20:00+00:00,False,False,27.0,-87.711999596,41.886340707,2017
8118,22287,2016-01-23 07:10:00+00:00,False,False,27.0,-87.709387935,41.870920336,2016
8119,19036,2009-08-24 04:16:00+00:00,False,False,27.0,-87.709674313,41.879607443,2009
8120,24040,2018-07-08 04:16:00+00:00,False,False,27.0,-87.701415852,41.877369643,2018
8121,22769,2016-09-05 23:19:00+00:00,False,False,27.0,-87.694415638,41.871990602,2016
8122,24142,2018-08-23 17:40:00+00:00,True,False,27.0,-87.70407989,41.870065355,2018
8123,4245,2007-09-08 06:09:00+00:00,True,False,27.0,-87.708448727,41.879139747,2007
8124,23926,2018-05-06 23:56:00+00:00,False,False,27.0,-87.70463737,41.880990522,2018
8125,22768,2016-09-05 23:00:00+00:00,False,False,27.0,-87.694415638,41.871990602,2016
8126,5090,2009-06-26 03:34:00+00:00,True,False,27.0,-87.696188173,41.877252943,2009
8127,4141,2007-07-03 23:06:00+00:00,False,False,27.0,-87.692682855,41.87674771,2007
8128,23259,2017-04-24 19:32:00+00:00,False,False,27.0,-87.699911209,41.882860826,2017
8129,3448,2005-12-17 02:45:00+00:00,True,False,27.0,-87.709395197,41.879611416,2005
8130,21170,2013-11-25 03:23:00+00:00,True,False,27.0,-87.700317732,41.877391038,2013
8131,2619,2004-02-08 23:44:00+00:00,False,False,27.0,-87.711842908,41.880908996,2004
8132,23222,2017-04-02 17:02:00+00:00,False,False,27.0,-87.71446282,41.875407204,2017
8133,21559,2014-09-14 17:20:00+00:00,True,False,27.0,-87.696017659,41.870761846,2014
8134,22213,2015-03-22 00:00:00+00:00,False,False,27.0,-87.703546558,41.876895616,2015
8135,1738,2002-09-07 05:40:00+00:00,True,False,27.0,-87.710081187,41.873635421,2002
8136,4900,2009-01-24 02:26:00+00:00,True,False,27.0,-87.718654582,41.871727721,2009
8137,22619,2016-07-14 02:03:00+00:00,False,False,27.0,-87.707564977,41.882779296,2016
8138,3429,2005-11-27 00:15:00+00:00,False,False,27.0,-87.70209956,41.872817949,2005
8139,3598,2006-05-18 23:52:00+00:00,True,True,27.0,-87.701122857,41.878037627,2006
8140,19180,2009-11-26 23:59:00+00:00,True,True,27.0,-87.71216242,41.880905236,2009
8141,22109,2015-09-20 22:06:00+00:00,False,False,27.0,-87.712080245,41.872707718,2015
8142,2190,2003-05-31 03:05:00+00:00,False,False,27.0,-87.700273687,41.88036556,2003
8143,19118,2009-10-07 20:53:00+00:00,True,False,27.0,-87.709845075,41.880928354,2009
8144,21433,2014-06-15 00:04:00+00:00,False,False,27.0,-87.704137066,41.870974016,2014
8145,19099,2009-09-25 21:49:00+00:00,False,False,27.0,-87.718655889,41.870824869,2009
8146,2217,2003-06-17 06:50:00+00:00,False,False,27.0,-87.710034228,41.87620104,2003
8147,22976,2016-11-25 00:44:00+00:00,True,False,27.0,-87.714531825,41.873582649,2016
8148,20963,2013-07-04 13:32:00+00:00,True,False,27.0,-87.69854618,41.873478937,2013
8149,21620,2014-03-09 13:06:00+00:00,False,False,27.0,-87.711118369,41.884810136,2014
8150,23439,2017-07-13 02:44:00+00:00,False,False,27.0,-87.704241945,41.871885682,2017
8151,4976,2009-04-17 14:40:00+00:00,True,False,27.0,-87.709565954,41.880932326,2009
8152,23928,2018-05-07 17:00:00+00:00,False,False,27.0,-87.70714294,41.885384029,2018
8153,4733,2008-09-09 00:25:00+00:00,True,False,27.0,-87.714316573,41.87267863,2008
8154,4249,2007-09-11 02:46:00+00:00,False,False,27.0,-87.694530148,41.877452295,2007
8155,3414,2005-11-16 22:20:00+00:00,False,False,27.0,-87.695095677,41.877447207,2005
8156,1630,2002-07-22 21:25:00+00:00,False,False,27.0,-87.70222133,41.885444902,2002
8157,2607,2004-02-24 18:14:00+00:00,True,False,27.0,-87.706261206,41.885796343,2004
8158,2920,2004-10-07 15:12:00+00:00,False,False,27.0,-87.693100188,41.882024481,2004
8159,2133,2003-04-29 21:00:00+00:00,False,False,27.0,-87.697425462,41.886527121,2003
8160,4799,2008-10-14 09:37:00+00:00,True,False,27.0,-87.719744775,41.873292286,2008
8161,23097,2017-01-21 14:09:00+00:00,False,False,27.0,-87.692776891,41.880200498,2017
8162,22057,2015-08-26 14:07:00+00:00,True,False,27.0,-87.702836558,41.875909279,2015
8163,22661,2016-07-31 18:04:00+00:00,False,False,27.0,-87.703164408,41.879165757,2016
8164,1689,2002-08-15 23:12:00+00:00,True,False,27.0,-87.715602728,41.872186102,2002
8165,23678,2017-11-01 14:52:00+00:00,False,False,27.0,-87.710012054,41.875459972,2017
8166,22917,2016-11-02 08:22:00+00:00,False,False,27.0,-87.712052326,41.87179922,2016
8167,22190,2015-11-26 00:06:00+00:00,True,False,27.0,-87.710129573,41.875457866,2015
8168,1227,2001-11-18 21:16:00+00:00,True,False,27.0,-87.706183852,41.883191631,2001
8169,831,2001-05-17 23:22:00+00:00,True,False,27.0,-87.696116405,41.874497319,2001
8170,20674,2012-10-28 20:02:00+00:00,False,False,28.0,-87.660160954,41.865189511,2012
8171,2262,2003-07-05 20:52:00+00:00,True,False,28.0,-87.689883023,41.882055896,2003
8172,4209,2007-08-19 03:47:00+00:00,True,False,28.0,-87.646773008,41.885675639,2007
8173,20442,2012-06-02 01:20:00+00:00,False,False,28.0,-87.659916448,41.86609917,2012
8174,1484,2002-05-14 00:10:00+00:00,True,False,28.0,-87.68938138,41.876059649,2002
8175,2293,2003-07-22 11:05:00+00:00,True,False,28.0,-87.689354173,41.882061165,2003
8176,4934,2009-02-22 05:58:00+00:00,False,False,28.0,-87.661509284,41.864744605,2009
8177,23382,2017-06-20 21:05:00+00:00,False,False,28.0,-87.679013713,41.878415984,2017
8178,19778,2011-02-05 23:45:00+00:00,True,False,28.0,-87.684893829,41.877565688,2011
8179,21094,2013-09-21 03:22:00+00:00,False,False,28.0,-87.657794171,41.866125125,2013
8180,1943,2002-12-24 13:59:00+00:00,True,False,28.0,-87.662687356,41.865132942,2002
8181,20210,2011-12-25 01:34:00+00:00,True,False,28.0,-87.651028879,41.887443597,2011
8182,4620,2008-07-07 22:24:00+00:00,True,False,28.0,-87.652462374,41.863459158,2008
8183,1621,2002-07-15 18:30:00+00:00,True,False,28.0,-87.661949282,41.865147839,2002
8184,19083,2008-11-25 10:00:00+00:00,True,False,28.0,-87.684860827,41.876108306,2008
8185,3965,2007-02-12 01:46:00+00:00,False,False,28.0,-87.689836794,41.873853081,2007
8186,20323,2012-03-19 06:08:00+00:00,False,False,28.0,-87.6896935,41.87203284,2012
8187,1499,2002-05-21 19:37:00+00:00,True,False,28.0,-87.660239588,41.866092831,2002
8188,3400,2005-10-26 19:00:00+00:00,True,False,28.0,-87.679666232,41.879964711,2005
8189,21649,2014-11-16 03:54:00+00:00,False,False,28.0,-87.683711383,41.871046903,2014
8190,20397,2012-05-06 02:30:00+00:00,True,False,28.0,-87.660010385,41.865194117,2012
8191,2281,2003-07-16 02:30:00+00:00,True,False,28.0,-87.69076954,41.876039982,2003
8192,21878,2015-05-23 02:51:00+00:00,False,False,28.0,-87.652193172,41.862535492,2015
8193,21688,2014-12-17 01:38:00+00:00,False,False,28.0,-87.686002625,41.865206351,2014
8194,20858,2013-04-30 23:13:00+00:00,False,False,28.0,-87.650966,41.864358624,2013
8195,21840,2015-04-29 12:45:00+00:00,True,False,28.0,-87.657643628,41.866126984,2015
8196,2839,2004-08-02 16:45:00+00:00,True,False,28.0,-87.679666232,41.879964711,2004
8197,23889,2018-04-11 22:23:00+00:00,False,False,28.0,-87.690492122,41.871112501,2018
8198,2983,2004-12-03 23:50:00+00:00,True,False,28.0,-87.660284397,41.86427091,2004
8199,3754,2006-08-25 00:24:00+00:00,True,False,28.0,-87.659911267,41.865193536,2006
8200,24012,2018-06-19 01:14:00+00:00,False,False,28.0,-87.661536457,41.865655856,2018
8201,22935,2015-11-26 21:30:00+00:00,False,False,28.0,-87.674225948,41.874077392,2015
8202,23193,2017-03-12 07:00:00+00:00,True,False,28.0,-87.665164189,41.864195123,2017
8203,2766,2004-06-17 16:16:00+00:00,True,False,28.0,-87.689377794,41.87751408,2004
8204,22870,2016-10-23 03:45:00+00:00,False,False,28.0,-87.68743886,41.872058601,2016
8205,4998,2009-04-16 09:20:00+00:00,True,False,28.0,-87.659042047,41.864063293,2009
8206,4847,2008-11-16 12:17:00+00:00,False,False,28.0,-87.654635394,41.871817285,2008
8207,3907,2006-12-08 15:14:00+00:00,True,False,28.0,-87.640060441,41.881883933,2006
8208,953,2001-07-21 10:33:00+00:00,True,False,28.0,-87.661412497,41.861365863,2001
8209,23336,2017-06-04 07:04:00+00:00,True,False,28.0,-87.672859134,41.8841519,2017
8210,22710,2016-08-16 17:12:00+00:00,False,False,28.0,-87.662968192,41.887445308,2016
8211,4911,2009-01-30 04:04:00+00:00,False,False,28.0,-87.663547848,41.885393253,2009
8212,4527,2008-05-10 11:41:00+00:00,False,False,28.0,-87.658991618,41.862224347,2008
8213,23523,2017-08-14 04:14:00+00:00,True,False,28.0,-87.639224346,41.866505614,2017
8214,22793,2016-09-20 03:45:00+00:00,False,False,28.0,-87.686337247,41.877167681,2016
8215,2368,2003-09-06 00:15:00+00:00,False,False,28.0,-87.665057703,41.864197247,2003
8216,3513,2006-03-05 21:08:00+00:00,False,False,28.0,-87.683523865,41.864185211,2006
8217,720,2001-03-12 16:15:00+00:00,True,False,28.0,-87.671316598,41.865665996,2001
8218,23917,2018-04-30 13:48:00+00:00,True,False,28.0,-87.659687336,41.865192223,2018
8219,20272,2012-02-12 01:15:00+00:00,True,False,29.0,-87.717547369,41.854342414,2012
8220,2253,2003-07-04 01:31:00+00:00,False,False,29.0,-87.71519523,41.858459889,2003
8221,21580,2014-09-29 23:20:00+00:00,False,False,29.0,-87.719630494,41.869501863,2014
8222,2166,2003-05-19 14:58:00+00:00,False,False,29.0,-87.727280428,41.856048975,2003
8223,1892,2002-12-04 14:43:00+00:00,True,False,29.0,-87.70482383,41.864583666,2002
8224,20052,2011-09-05 21:51:00+00:00,False,False,29.0,-87.732439298,41.863729819,2011
8225,2206,2003-06-09 05:48:00+00:00,False,False,29.0,-87.732260776,41.851431857,2003
8226,20265,2012-02-01 19:30:00+00:00,False,False,29.0,-87.704129154,41.854931054,2012
8227,22442,2016-04-30 02:05:00+00:00,False,False,29.0,-87.732310727,41.850800938,2016
8228,22874,2016-10-25 09:20:00+00:00,True,True,29.0,-87.721386272,41.861717546,2016
8229,22266,2016-01-09 01:00:00+00:00,False,False,29.0,-87.705515947,41.861008942,2016
8230,20890,2013-05-23 10:01:00+00:00,True,True,29.0,-87.707776218,41.85471497,2013
8231,21432,2014-06-14 00:22:00+00:00,False,False,29.0,-87.71535996,41.86422646,2014
8232,19490,2010-07-07 23:20:00+00:00,False,False,29.0,-87.731746808,41.851442887,2010
8233,20748,2012-12-31 16:49:00+00:00,True,True,29.0,-87.73068709,41.85250485,2012
8234,23779,2017-09-13 07:00:00+00:00,False,False,29.0,-87.726217183,41.860184447,2017
8235,24083,2018-07-25 18:00:00+00:00,False,False,29.0,-87.723583958,41.85450909,2018
8236,19712,2010-12-11 21:00:00+00:00,True,False,29.0,-87.729567376,41.850575241,2010
8237,2219,2003-06-18 00:43:00+00:00,True,False,29.0,-87.707116723,41.862491347,2003
8238,23813,2018-02-07 09:23:00+00:00,False,False,29.0,-87.736048391,41.861720639,2018
8239,1783,2002-09-29 00:04:00+00:00,False,False,29.0,-87.717723549,41.861615644,2002
8240,19162,2009-11-08 00:39:00+00:00,True,True,29.0,-87.711233515,41.854761191,2009
8241,3493,2006-02-08 21:50:00+00:00,True,False,29.0,-87.720425599,41.851602571,2006
8242,2485,2003-11-13 09:25:00+00:00,False,False,29.0,-87.737609902,41.846547494,2003
8243,3461,2005-12-22 21:30:00+00:00,True,False,29.0,-87.727601201,41.865622639,2005
8244,960,2001-07-23 17:57:00+00:00,True,False,29.0,-87.71407118,41.861963739,2001
8245,23920,2018-05-03 03:56:00+00:00,True,False,29.0,-87.713770352,41.867266762,2018
8246,19183,2009-11-28 00:05:00+00:00,True,False,29.0,-87.714124026,41.864096311,2009
8247,23982,2018-06-08 19:24:00+00:00,False,False,29.0,-87.710313967,41.858359419,2018
8248,20437,2012-05-28 17:39:00+00:00,True,False,29.0,-87.707933603,41.860412908,2012
8249,24297,2018-11-15 01:37:00+00:00,False,False,29.0,-87.730118883,41.867661151,2018
8250,2411,2003-09-30 09:00:00+00:00,True,False,29.0,-87.70296877,41.859836913,2003
8251,2982,2004-12-01 12:25:00+00:00,False,False,29.0,-87.70670459,41.859958895,2004
8252,1026,2001-08-23 16:55:00+00:00,True,False,29.0,-87.706562721,41.854938872,2001
8253,19748,2011-01-13 21:40:00+00:00,False,False,29.0,-87.691286207,41.861103162,2011
8254,3153,2005-05-19 18:26:00+00:00,False,False,29.0,-87.730046763,41.86556965,2005
8255,23814,2018-02-07 09:23:00+00:00,False,False,29.0,-87.736048391,41.861720639,2018
8256,22435,2016-04-24 00:48:00+00:00,False,False,29.0,-87.706165802,41.862502624,2016
8257,22604,2016-07-06 16:59:00+00:00,False,False,29.0,-87.70395555,41.862528952,2016
8258,22998,2016-12-03 02:19:00+00:00,False,False,29.0,-87.705486037,41.859938518,2016
8259,22426,2016-04-17 01:45:00+00:00,False,False,29.0,-87.715370416,41.864665597,2016
8260,19348,2010-04-18 20:52:00+00:00,False,False,29.0,-87.726161913,41.858265918,2010
8261,21533,2014-08-27 23:45:00+00:00,False,False,29.0,-87.69435799,41.856394683,2014
8262,2198,2003-06-04 20:18:00+00:00,True,False,29.0,-87.701314136,41.866449708,2003
8263,22167,2015-11-03 13:36:00+00:00,True,False,29.0,-87.707179973,41.860900023,2015
8264,1606,2002-07-10 18:07:00+00:00,True,False,29.0,-87.706283745,41.859072947,2002
8265,4783782,2006-05-27 22:10:39+00:00,True,False,29.0,-87.714298959,41.851668507,2006
8266,19632,2010-10-10 22:18:00+00:00,True,False,29.0,-87.705486601,41.859880892,2010
8267,1324,2002-01-11 02:46:00+00:00,True,False,29.0,-87.721446964,41.863822715,2002
8268,1659,2002-08-04 00:07:00+00:00,False,False,29.0,-87.703885006,41.862984112,2002
8269,20723,2012-12-01 00:25:00+00:00,True,False,29.0,-87.706856955,41.865409818,2012
8270,20779,2012-09-22 09:00:00+00:00,True,True,29.0,-87.710213449,41.85472273,2012
8271,21189,2013-12-15 07:31:00+00:00,False,False,29.0,-87.733210366,41.854293599,2013
8272,1592,2002-07-05 01:00:00+00:00,True,False,29.0,-87.715971637,41.862846644,2002
8273,21106,2013-09-29 01:22:00+00:00,False,False,29.0,-87.728809401,41.865195413,2013
8274,3283,2005-08-02 13:20:00+00:00,True,False,29.0,-87.728180422,41.860650355,2005
8275,4276,2007-09-23 15:24:00+00:00,True,False,29.0,-87.723873589,41.8634377,2007
8276,24415,2019-02-21 15:24:00+00:00,False,False,29.0,-87.716970311,41.862832799,2019
8277,2940,2004-10-24 02:44:00+00:00,True,False,29.0,-87.711169147,41.865189021,2004
8278,20027,2011-08-25 16:30:00+00:00,True,False,29.0,-87.736036312,41.861440662,2011
8279,23509,2017-08-12 21:55:00+00:00,True,False,29.0,-87.692439057,41.861087647,2017
8280,24252,2018-06-07 17:54:00+00:00,False,False,29.0,-87.715118114,41.855794799,2018
8281,23908,2018-04-24 21:23:00+00:00,True,False,29.0,-87.721167065,41.866225191,2018
8282,2566,2004-01-13 11:54:00+00:00,False,False,29.0,-87.709253349,41.863995852,2004
8283,4763,2008-09-26 01:10:00+00:00,True,False,29.0,-87.694365642,41.856732269,2008
8284,24021,2018-06-17 16:05:00+00:00,True,False,29.0,-87.739430507,41.865967079,2018
8285,23871,2018-03-21 21:32:00+00:00,False,False,29.0,-87.719564481,41.867575044,2018
8286,4682,2008-08-09 13:27:00+00:00,False,False,29.0,-87.715243677,41.86029057,2008
8287,3121,2005-04-21 16:30:00+00:00,True,False,29.0,-87.71431199,41.866303706,2005
8288,4671,2008-08-02 00:50:00+00:00,True,False,29.0,-87.724776811,41.852196515,2008
8289,24223,2018-10-08 22:00:00+00:00,False,False,29.0,-87.717594001,41.855986476,2018
8290,4198,2007-08-10 03:40:00+00:00,False,False,29.0,-87.717650894,41.858091628,2007
8291,23550,2017-08-31 16:55:00+00:00,True,False,29.0,-87.722605232,41.861699337,2017
8292,3447,2005-12-15 06:10:00+00:00,False,False,29.0,-87.696214119,41.8665066,2005
8293,2488,2003-11-14 00:01:00+00:00,True,False,29.0,-87.714199835,41.851670717,2003
8294,23927,2018-05-07 12:19:00+00:00,False,False,29.0,-87.718967674,41.86625461,2018
8295,1590,2002-07-04 16:57:00+00:00,True,False,29.0,-87.725200404,41.866762539,2002
8296,3163,2005-05-27 04:45:00+00:00,True,False,29.0,-87.731230184,41.850954446,2005
8297,3765,2006-09-03 08:21:00+00:00,False,False,29.0,-87.705544596,41.862208339,2006
8298,23226,2017-04-05 15:40:00+00:00,False,False,29.0,-87.717787055,41.863797669,2017
8299,2890,2004-09-11 03:10:00+00:00,False,False,29.0,-87.726165324,41.858293378,2004
8300,1688,2002-08-15 04:00:00+00:00,True,False,29.0,-87.723475324,41.867101912,2002
8301,22433,2016-04-23 04:30:00+00:00,False,False,29.0,-87.705449136,41.858832381,2016
8302,3460,2005-12-31 04:00:00+00:00,False,False,29.0,-87.718903489,41.860304719,2005
8303,22842,2016-10-13 23:28:00+00:00,False,False,29.0,-87.72620306,41.859737058,2016
8304,22939,2016-11-10 18:00:00+00:00,False,False,29.0,-87.710456054,41.863387668,2016
8305,19148,2009-10-31 04:07:00+00:00,False,False,29.0,-87.73010219,41.851469937,2009
8306,3670,2006-07-04 03:57:00+00:00,False,False,29.0,-87.714071948,41.86188416,2006
8307,3222,2005-07-01 01:29:00+00:00,True,False,29.0,-87.733122246,41.860577494,2005
8308,5018,2009-05-16 02:03:00+00:00,False,False,29.0,-87.720415251,41.8526865,2009
8309,4481,2008-04-15 05:43:00+00:00,True,True,29.0,-87.710207387,41.854590973,2008
8310,2671,2004-04-06 07:05:00+00:00,True,False,29.0,-87.727377654,41.858192755,2004
8311,23224,2017-04-03 12:34:00+00:00,True,True,29.0,-87.727523894,41.863311568,2017
8312,23932,2018-05-08 22:02:00+00:00,False,False,29.0,-87.731227235,41.850877591,2018
8313,3178,2005-06-06 02:20:00+00:00,False,False,29.0,-87.724824748,41.85410952,2005
8314,3531,2006-03-25 00:01:00+00:00,True,False,29.0,-87.710369536,41.860198373,2006
8315,2080,2003-04-01 22:50:00+00:00,True,False,30.0,-87.695413585,41.850643094,2003
8316,19591,2010-09-06 18:55:00+00:00,True,False,30.0,-87.693730312,41.848287389,2010
8317,20348,2012-04-01 04:03:00+00:00,True,False,30.0,-87.730606778,41.843464822,2012
8318,2876,2004-08-29 10:15:00+00:00,False,False,30.0,-87.700167049,41.845403158,2004
8319,23522,2017-08-16 09:16:00+00:00,False,False,30.0,-87.700221482,41.847327187,2017
8320,20487,2012-06-30 02:15:00+00:00,False,False,30.0,-87.731079671,41.84547885,2012
8321,21776,2015-03-09 09:36:00+00:00,True,False,30.0,-87.720774668,41.840020892,2015
8322,19786,2011-02-22 01:00:00+00:00,True,False,30.0,-87.70018913,41.846141487,2011
8323,20238,2012-01-08 06:09:00+00:00,False,False,30.0,-87.701517256,41.849546197,2012
8324,21895,2015-05-30 01:41:00+00:00,False,False,30.0,-87.6942409,41.852670072,2015
8325,2029,2003-03-02 02:36:00+00:00,True,False,30.0,-87.711782945,41.848057191,2003
8326,21822,2015-04-19 05:38:00+00:00,False,False,30.0,-87.692906249,41.848848115,2015
8327,1888,2002-12-02 20:04:00+00:00,True,False,30.0,-87.691939161,41.853804341,2002
8328,3629,2006-06-07 01:38:00+00:00,True,False,30.0,-87.721077561,41.850977613,2006
8329,22955,2016-11-16 19:04:00+00:00,False,False,30.0,-87.691521441,41.847122477,2016
8330,4462,2008-03-29 07:38:00+00:00,True,True,30.0,-87.701985818,41.848179387,2008
8331,3944,2007-01-16 22:22:00+00:00,False,True,30.0,-87.712441046,41.847561294,2007
8332,3300,2005-08-12 06:07:00+00:00,True,False,30.0,-87.729950423,41.84691915,2005
8333,23609,2017-09-29 19:09:00+00:00,False,False,30.0,-87.730147446,41.84508976,2017
8334,2961,2004-11-08 15:55:00+00:00,True,False,30.0,-87.706121788,41.839955532,2004
8335,4628,2008-07-12 20:25:00+00:00,True,False,30.0,-87.719872545,41.838800367,2008
8336,2239,2003-06-27 10:30:00+00:00,True,False,30.0,-87.70645548,41.851260978,2003
8337,21369,2014-05-10 03:24:00+00:00,False,False,30.0,-87.728454587,41.840514398,2014
8338,22597,2016-07-03 23:35:00+00:00,False,False,30.0,-87.717416647,41.851133672,2016
8339,4880,2008-12-22 21:09:00+00:00,False,False,30.0,-87.72071375,41.837943156,2008
8340,2362,2003-09-01 17:00:00+00:00,True,False,30.0,-87.734267647,41.843656863,2003
8341,2017,2003-02-22 04:20:00+00:00,False,False,30.0,-87.711161395,41.845537336,2003
8342,21738,2015-01-27 11:54:00+00:00,False,False,30.0,-87.712759263,41.848054237,2015
8343,19751,2011-01-16 13:30:00+00:00,False,False,30.0,-87.730612367,41.843651461,2011
8344,22841,2016-10-13 03:25:00+00:00,False,False,30.0,-87.700188806,41.846174416,2016
8345,19076,2009-09-12 00:48:00+00:00,False,False,30.0,-87.723590603,41.838735093,2009
8346,3586,2006-05-07 05:06:00+00:00,False,False,30.0,-87.713603791,41.845734406,2006
8347,4614,2008-07-05 01:52:00+00:00,False,False,30.0,-87.722257276,41.85081924,2008
8348,22725,2016-08-23 18:09:00+00:00,True,False,30.0,-87.705028372,41.844063211,2016
8349,2667,2004-04-04 06:40:00+00:00,False,False,30.0,-87.699016873,41.849263478,2004
